,Username,Comment,Likes,Replies,Date,link
828,              Prerna Mohan            ,Thank you sir May god bless u and ur family with happiness and good health in this pandemic.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwCbB2hxPnkhQivKCV4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
829,              anjali sarma            ,"extremely helpful, all your videos. dont stop making them.",6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugys5Vk0UU3Gncul0u94AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
830,              Ritik Sharma            ,Sir kash aap jese teacher har University college me hote to ye india kahi aur hi hota aapke samjhane ka tarika aur aap joh examples lete usse har doubt clear ho jata hai thank you so much sir ️,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugy9napoPxRoage4uL94AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
831,              Shohanur Rifat            ,"Sir,you are amazing.My favourite teacher.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugw2s4s1lHPWgFbZRYR4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
832,              Anas Talks            ,You cleared my concept. Which I couldn't clear in 3 smesters,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugypm6_QRDBi9H8M1sV4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
833,              SWAGATIKA DASH            ,Don't know who is the founder of AI but I think You are the founder of AIvery easy explanation..thanks a lot ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugyd50GmuhS3H1yYKMB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
834,              jagrita paul            ,All i wanna say is that  GREAT EXPLANATION.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyKdCUiljeS6uc9hWB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
835,              Nazia Khan            ,"the one and only best teacher of my whole bs journey
hats off respect from Pakistan ",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugw9kiEjcmZRpIBqg-54AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
836,              Prem Jena            ,Thank you very much Sir it is nice ...lecture . Ur explain process is outstanding.,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugxmj5lae9AjNlP_XUV4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
837,              AMANDEEP            ,Can u please define Assertion and view command in advance SQL,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugy3X3yhoAwLzsBhtmd4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
838,              Lancelot DSouza            ,beautiful job...very well covered,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzd8YAK5L7uBDgN0pF4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
839,              MAYUR BHOR            ,9:57 If cost of edges are different then it doesn't give shortest path,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugwt4x-yqifd1RA29nx4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
840,              Nabeela Tehseen            ,love your way of teaching sir g salam to you ....get more and more success,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugwhwj3mUK9tddf8cJF4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
841,              Sabahat Shk            ,Thankyou so much sir your teaching way is excellent you are a great teacher great respect from Pakistan 🇵🇰️,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwFB6wddApVCs4T80t4AaABAg"" spellcheck=""false"">6 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
842,              Roshan Singh            ,Hey sir can you upload lectures on data structures,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzHEe0PzGvMFSaLH5t4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
843,              Fayezha Bhatti            ,U r a very good teacher..thank u sir..,5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxFa9GEkNq5Icrw-VV4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
844,              Fatima Khan            ,"sir plzz upload next videos on Artificial neural networks ...
Backpropagation neural and feedforward neural network within in two days...",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwgqwA65Uj78Sac2vR4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
845,              Abhishek Prajapat            ,"Respected Sir,
In BFS when you were calculating the time complexity of G it came out to be 9 but if a had 3 children and the others are so too then A to B is 3 and B to rest Is 3 also  D to rest is 3 and then C to rest is also 3 which is equal to 12 which is more than 9. Pls. explain what if we search C at last.",1,6,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugz5h3HsyfdgaaVZYR54AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
846,              Chitra Verma            ,Please upload complete videos of C programing... ,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwC-DV0a6KiJ7NXyH94AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
847,              Usman Warraich            ,Can we apply same procedure on Graph as well ?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwnCsU8MWrhwxmHfcV4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
848,              jiya            ,thanks sir again and again but please cover the all important topics of AI,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugwy2leT454QzkH9vWd4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
849,              Islamic videos            ,Too much confused about my presentation on this topic...but now I'm not worry at all...because apny bht achy sy concept clear kia h thanks god bless you ..from Pakistan,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyZI6zUzKY59oM4wKh4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
850,              Lifestyle with Tayyaba            ,"Bestest explainer i've ever watch __Thank you sir  , Love from Pakistan",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyU1OZjZxEoBM95Zzh4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
851,              Tanvir Singh Manku            ,Thank you for these videos. I'd be lost in sea of information otherwise,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxFkQv1LHt35MontWh4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
852,              Prafull Kadam            ,"Hello sir, small request you to please upload Hill Climbing Algorithm in AI. Thanks!!",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzAM0rtprOlX1Ce9d54AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
853,              sai vamshi krishna sarala            ,What happens when the costs are different and how will BFS finds the shortest path ?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzqh8sQ5rYl1Od17RN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
854,              arti sharma            ,Sir r u going to complete this subject? u r just awsm sir,6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgygdDogD7Hmq5UKUWF4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
855,              21 Suhail Ahmad Lone            ,"My favorite teacher
Simple , clear and optimal
️️️️️️️",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwYGq3m9qxxq0DZMOB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
856,              Mohit Chaturvedi            ,"This is amazing Sir,now i can Eaisly understand the all AI concepts..nd really love ur voice..",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwjcaPdsg1L2yHhxwF4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
857,              Sourav Gangopadhyay            ,But sir in case of BFS ... The breadth can also be infinite ? Isn't it ?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyHCl1-Yrzs-QEZKu14AaABAg"" spellcheck=""false"">8 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
858,              Mubashir Massing            ,how to calculate time-complexity if we have variation in branch factor,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugz0BaHaG2sR_lOrnoZ4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
859,              Kinza Idrees            ,"Sir, Is it same as BFS Graph Traversal. I want to know some knowledge about BFS Graph Traversal.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugx3UxueZUB3JmFkLxV4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
860,              Joy Hasan            ,So what is the shortest path from A to G?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugz4i29rDgQFh_S4F2V4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
861,              Zelalem Dansa Shanka            ,"amazing lecture, than u very much!",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyL3nef-ef3yDAjsd94AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
862,              Sabaha Khan            ,"Divided by borders , united by gate smashers .
Love from Pakistan..",27,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzp0cprLTFQyXP_c8B4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
863,              Rajiv Kushwaha            ,What happens if the number of branch is infinite in any one level? Does it complete?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwQx0EgZRD8psECuwR4AaABAg"" spellcheck=""false"">9 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
864,              Inspire me and Inspire you            ,"well done sir, its really really helpful .. i am going to share in my MCA group",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzN0I8gzNln2ijeEVN4AaABAg"" spellcheck=""false"">2 years ago (edited)</a>",https://www.youtube.com/watch?v=qul0f79gxGs
865,              Chitra            ,Very well explained  thankyou ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxX7ENu1P_VV3kFQGd4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
866,              Anurag Alvala            ,"In state space graph, at depth d, there are b^d nodes at maximum, So time complexity of the BFS is b+b^2+b^3+.....+b^d, not just b^d",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwKiGYhGZCuAMOaQHd4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
867,              Mahmood            ,The best tutor ever..,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzficQQcxkHAwIcJsx4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
868,              Lokesh Suthar            ,"@time 12:20
If we like to search any element in level-2 then as per written formula within 9searches we will get the goal state. But if I is our goal state then it's taking 12 searches. 
Can you clarify this.",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxcFFG3PQ5lpLL5VVx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
869,              anshul thakur            ,Amazing quality content. Awsome sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyhXoLgYAevAA720bJ4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
870,              Sharanya Boddula            ,Super sir.. U cleared my concept and ur explaination is better than my college lecturer thank u sir..,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzi6g-so6r4_vUw3vh4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
871,              khabib ali            ,After Tomorrow my AI Exam and I'm here to getting concept one of the greatest Online UTuber Teacher.,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyRCW6hwARc_CARx8N4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
872,              rashid khan            ,Could you recommend a good book on AI?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyoC8CnFphHkU-lNh94AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
873,              Navin Kumar Gohitman            ,Osm lecture ever found on YouTube,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxyWA7HWeu-p3vQ7Fd4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
874,              Anwesha Datta            ,Sir suppose  every  node has three  child and we want to find a node which is in level 2 and  it is the last node of that level like i in your  example  then b^d =9 but we can't  reach that node using  9 step.,4,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugy8L0prayDTLBzOMVJ4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
875,              YEH UMANG            ,Superbbb explanation sir. Thnkuuu soo much for efforts sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugx13BoOmQ83RRGoeot4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
876,              Aakarsh Sharma            ,Trust me ! World's best teachers are actually on Youtube and not in some big universities.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugw8LHYzjXWl4FROeX54AaABAg"" spellcheck=""false"">5 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
877,              Fazil Khan            ,finally Epic lecture uploaded On BFS,6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwVNVGq6vMshMOYM3d4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
878,              Zahid Khan            ,"I'm confused; do we have to take branch factor of root node or child of root.
In case of root node: b = 3;
In case of root's child node:  b= 2.

Am I ryt?",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwCC8wPYS5MlE5L5O54AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
879,              Learn Fast            ,"SIR TIME COMPLEXBITY PR PROPER VIDEO BNAO.  ( HOW TO FIND TIME COMPLEXBITY FOR ALGORITHM, ........ETCC",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyQNHFPaJsTEoShmZV4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
880,              Muhammad Afzal            ,Thank you sir for such kind of explanation.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzY0arQ548bxkyQwWV4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
881,              Chhaya Saini            ,thank u sir  i love the way of your teaching,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxrM6KFRa2fl4HrHZ94AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
882,              Murtaza kargili            ,Best channel i got on utube  for IT students #ArtificialIntelligence,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxHdCQuneC0IvyljTl4AaABAg"" spellcheck=""false"">3 years ago (edited)</a>",https://www.youtube.com/watch?v=qul0f79gxGs
883,              gatti katyayanidevi            ,Thankyou so much bro...You are so so so far better than my subject teacher in cllg,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzJc5G5JjG7oXOCojF4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
884,              Coding With HAFIZ            ,"9:28 

Hi Sir,
 
Last video (uninformed vs informed) mai apny btaya k Uninformed optimal hai k hamen guarantee hai k goal mil jayga , lekin yahan apny optimal ka mtlb kuch or btaya k shortest path........

Confused ",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxmRjJvcmgGrVHJwR14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
885,              ankita kumari            ,awsome videos...thankyou for sharing knowledge ....,1,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyzpWowMY7AXq7v4_94AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
886,              SATISH KHODE            ,branching factor for A is 3 or 2?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugw1x6h3Z2C_ntwjG894AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
887,              Ch Raja Gopal Rao            ,"Awesome bro...as usual ur explation z super....Thanks alot bro......plz upload toc,data structures,algorithms......Bro plz...",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyBzOzCVdVEaVzxzTR4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
888,              Mohd Furkan            ,Amazing ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugw9XYgJtKIJW7z82oJ4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
889,              pritam parab            ,"12:12 how can it be 9! For example, if G is under node D, then 3 searches of +3 searches of B + 3 searches of c + 3 searches of D=12 searches! Is this how it works or am I getting something wrong?? Please Help!",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxXk51Oip1Wj1TmvA54AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
890,              Adnan Bashir            ,Very great lecture...,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwwqujRNpig0KbUMfp4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
891,              Meneshh Dhakate            ,High level of teaching ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxseGiV8_oYhlgHPdZ4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
892,              Atharva Kherdekar            ,"Duper me exam hai, abhi subhe ye video dekha sir sab samajh gaya  Thank you so much ️",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzr4amahIztrnstBrB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
893,              Vaani            ,Awesome tutorial,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugy9SKJ6kpHL-9H47Ih4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
894,              Bhavya Tejaswi            ,You Should Be Thanked More Often :D,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgwbcBU4w3lWxLzbjRR4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
895,              Dead monk            ,"BFS is not expected to give optimal path on weighted graph, right?",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyXICxlY25ZkYXUWIF4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
896,              Smart Learning            ,you are just outstanding sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgxYl0w3IV9DanIomKl4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
897,              muhammad hussain            ,Sir G is a goal node and we visit it in a third iteration but in video you say algorithm stop in 6th iteration i am confuse please guide me,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugwh-o0qJ4iE8xRWdyt4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
898,              Muqudas Javed            ,Amazing ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugwdpzqe6sjig_BeFE94AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
899,              Hindi Kahaniyan            ,sir plz make a video on asymptotic notation,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugx5h8iZYwQ6TMhZgQx4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
900,              Nitish Mallick            ,BFS gives the optimal soln only when all edges values are equal. Please correct if possible.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgyIEY1IrBru8M8f1p54AaABAg"" spellcheck=""false"">5 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
901,              Vaidehi Soni            ,Your lectures are the best...,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgzfTLgjTTrzPlP8CPh4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
902,              sandeep Sandhu            ,"Hey that's helpful 
Can u please help me with one of my assignment regarding BFS",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=Ugzunta_TejhhK9ijfp4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
903,              154 _Shamima akhter Riya            ,best explanation ever..thanks sir..you are the best as always,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=qul0f79gxGs&amp;lc=UgykX5JjhrA4fb2foJx4AaABAg"" spellcheck=""false"">9 months ago</a>",https://www.youtube.com/watch?v=qul0f79gxGs
