,Username,Comment,Likes,Replies,Date,link
4443,              @ramkumarkasotiyakasotiya9128            ,Kal mera exam he A.i ka aapki vedio se bahut dout clear hue yuur vedios is very helpful ,1,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Yz4Bh_lwEqU&amp;lc=Ugyx7Dwl8XMEgLdXf-l4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=Yz4Bh_lwEqU
4444,              @04.abhishekchauhan96            ,SIR CAN'T JOIN YOUR TELEGRAM  GROUP  SHOWING ERROR,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Yz4Bh_lwEqU&amp;lc=UgwekJ0ERopoz3tEO0x4AaABAg"" spellcheck=""false"">7 days ago</a>",https://www.youtube.com/watch?v=Yz4Bh_lwEqU
4445,              Harrison AR            ,What is the best way to make money from crypto investment?,10,13,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3ujuvBjlhCo&amp;lc=Ugx_cZ7j8AwOlnalCqF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3ujuvBjlhCo
4446,              Michael Banigo            ,"I'd rather trade the Crypto market as its more profitable. I make an average of $15,000 per week even though I barely trade myself",1,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3ujuvBjlhCo&amp;lc=Ugx-wCmnTZdvwH6rwBJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3ujuvBjlhCo
4447,              Nelly kate            ,I'm new to trading <<<how can I make more profitable investment in the market now,6,10,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3ujuvBjlhCo&amp;lc=Ugwk2zM-eh8DZ6XVuUF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3ujuvBjlhCo
4448,              Hua Rang            ,"MATIC is pumping hard!
Buy Matic asap now! $$$$$",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3ujuvBjlhCo&amp;lc=Ugwx48Yc3FUQowR0oDp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3ujuvBjlhCo
4449,,"️ Grab Notes by Expert Teachers Here: https://www.pabbly.com/out/magnet-brains
️Get any subject playlist here:- https://www.magnetbrains.com/get-subject-wise-playlist
️Get any class & subject's topic Video here:- https://www.magnetbrains.com/get-topic-wise-video
️ Watch Full Free Course: https://www.magnetbrains.com",7,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzohqykEEoyc8QaTlp4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4450,              Moments            ,"After three hours my boards AI exam(13-03-2023) is there, and i am here to check my preparation level ️..... Thank you so much sir for your help ... I hope my all friends score 90+ in their boards (including me) ",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgztLWYOesXL7c1Lfet4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4451,              Rekha Gusain            ,"""Hello everyone!!!!!"" The intro is so so energetic!! Btw just loved the full explanation of the sample paper!!! ",11,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwT9ZFlBN7vPvpys_54AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4452,              Ishika Malviya            ,Thankyou so much sir ! My AI exam went really well because of you :),0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugx-HRNMTbRqStqaQpR4AaABAg"" spellcheck=""false"">2 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4453,              dog lover🎃            ,"Kindly provide the real link for this sample paper 

A lot of students are getting confused as there is no option of artificial intelligence 's sample paper on official website of CBSE, so kindly provide the link of this sample paper which you discussed in this video.",11,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyyUKMx7vMu_FQwfzx4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4454,              TEAM vx MERCY            ,Sir Kal subhe boards hai aur maine Ai jagaha sirf history Kiya tha aur mene Ai kuch bhi topic nahi huwa hai but apke sample paper ke solving se bohot kuch cover ko gaya .  Thanks <3,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugywf1Refkd2FkxljOx4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4455,              Varshith R            ,"Thank you so much sir , a very needed video ",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy-s_zhUNNxWuYdQdR4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4456,              MEMES4YOUU            ,2 hours left to our board exam and we are here,6,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzFXhVZGDChmP8lzul4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4457,              SOUL HUNTER            ,"Sir can we study AI from the blueprint given by CBSE... 

And also, will pattern of board paper be same as the sample paper? 
Please tell sir ",3,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwrqcmbNgDA3nXabjB4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4458,              Jayditya Sharma            ,good evening sir. jayditya sharma is on this side . I have seen your videos it was so amazing and constructive. sir one thing can you provide the pdf of this session plz,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxVFxHpBebWGWutxHh4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4459,              itz_shivi            ,"Few hours for my exam and I'm here .
Legends",10,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugxntf7dx3opvqXmgGt4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4460,              Kerensa Morbi            ,"Why a channel like this is so underrated
I mean it's just far better from many leading channels. You deserve the fame ️",13,6,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugya6YD2eGirrdyzZed4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4461,              suhani's shining world            ,Tomorrow is AI exam and we are here ,7,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxnLDOMT5WMANzh7Oh4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4462,              Sage Sensei            ,"This is definately a life saver ...
Thank you SIRJI...",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugxv_PvrM7dtp-qM0Gp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4463,              NotFound:(            ,"Your teaching way is excellent sir, but a kindly request magnet brain to make videos short and crisp cuz Magnet brain videos are like 5-7 hours!",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyTdSzRJwFDtMOpwEV4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4464,              Neha Kumari            ,Thank you so much sir it was very helpful to understanding Artificial intelligence all questions and answers,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugx7WwyqpYaRVKNwG994AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4465,              Only study             ,"Thank you Magnet Brain 
.
.
.
. 
You are the best educational  channel on  YouTube ",5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxjexOqTJg9yN8L3XN4AaABAg"" spellcheck=""false"">3 days ago (edited)</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4466,              Anushka Kumari            ,"Sir kya AI me book se same questions aate Hai ?
Ya English ke jaise bahar se",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugx7CB2OHN2PNNPGz_d4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4467,              kumari nisha            ,"2:34:00 sir it's ok to forget sometimes, you're doing excellent",5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgziDWfb2ryDBk44C314AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4468,              Gaming With Avir            ,12 hours left for boards,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwBVnGcnsmmiVcIfWR4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4469,              Lavanya H R            ,"Helped a lot, thank you sir",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxRicUG-e_IvhGQMAF4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4470,              MEMES4YOUU            ,Video starts at :- 53:20,3,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy0jagjVhWwIRMvRQ54AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4471,              Jay Singh            ,Kl board hai aur mai aaj apki video dekh rha hu..........it is helpful for me.........जय श्री राम।।,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugw0dfiMNVYp7EpVDIt4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4472,              Kusum Ranjit Biswakarma            ,12:17am the exam day and I'm here watching this video in 2x speed ...... Wish uh all the best guys ️,9,4,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwVm6MxvMhiOqVESuF4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4473,              Surbhi Rawat            ,Pure semester me aaj pta chala mujhe ki ai ek short form hai... ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugxe1ckGBRspTSXacvV4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4474,              renu Joshi            ,Best of luck guys ,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwfZt0kDWb3dtsCoex4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4475,              Jaswant Rawat            ,"exams are near 
we are in fear 
In board :-
sheet is clear",1,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyxZk8FFgk-gbTlo154AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4476,              PERSEI    FF            ,Just a night left and i have done nothing,7,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy29x3wU9hExiQY58J4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4477,              Sayan Mallick            ,Today is my AI exam ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzM4xbXqsTsfZjvshB4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4478,              ᴹᴿ°KS            ,"In which chapter this question is"" in smart goals what does ‘a’ stand for explain""",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxQ0zOKwUdyX0kVqKV4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4479,              crafty bebe            ,Is need course available in mangnet brains,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyMi144cBWcgywWnVZ4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4480,              Hnuman Bhakt            ,Vote for last AI exam attendance,5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxFU2XgJuDMogzwSZ14AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4481,              JATIN💓            ,Tomorrow is Board paper ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugyxap2amcGXM8NMmgx4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4482,              Anmol Kumar            ,Magnet brain aab jaldi se mere comments pe wohi gisa-pita wala comment kardo jaise ' I am glad you are taking advantage of our studies ' ,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwsbZVQff5eBN1r7DF4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4483,              Anamika Singh rajpoot            ,Congratulations for 9 million subscribers,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzM61CNUPxmgOPq7pZ4AaABAg"" spellcheck=""false"">6 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4484,              Adithya Prasad            ,sir your life saver,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugyt2zAX_sLuntn8sMF4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4485,              Pavan manju            ,Sir there will be sets in Ai,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwbFCJYt-SdkG8pZ8l4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4486,              Kanti Singh            ,Thank you so much sir ️,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxUo1RQTqSJRi-J_hx4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4487,              Hridey Chauhan            ,"bossman, nice work,",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwBnzPnvSzDqGBWi7R4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4488,              Adidev S            ,"Last question answer is wrong. TN=05, FN=10",8,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyV3mAbkbGWBrOeHZt4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4489,              Rekha Pandey            ,One night left and i am here yeah,99,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzIHAAM0Af551oKK1V4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4490,              Rita Gupta            ,"Sir, CBSE ke AI ke sample papers chahiye muje lekin mil ni raha hai. Please reply and help",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy1S3SQot7Xqtr7lpR4AaABAg"" spellcheck=""false"">11 days ago (edited)</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4491,              sunaina singh gaharwar            ,Thanks sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwrHFyH5pDH-9IPL194AaABAg"" spellcheck=""false"">4 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4492,              Jagriti thakur            ,Sir clear nahi ha,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugxelq_XIwztf1RdHXB4AaABAg"" spellcheck=""false"">4 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4493,              Hnuman Bhakt            ,Vote for last board class10th and goodbye AI ,6,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy20WPGdb1Kt-394nt4AaABAg"" spellcheck=""false"">6 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4494,              Ashish Kumar            ,Sir one shot pls for Boards 2022-23,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugx1UO7LV9HH6Ue-M7l4AaABAg"" spellcheck=""false"">5 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4495,              B.GOWTHAM 10A GOWTHAM            ,1.self motivation,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzWdJdGVmE6b-45dMB4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4496,              Samrendra Partap Singh            ,Sir ye question paper fully mere preboard me aaya tha,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxXXOaKSwbYMMIYGLt4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4497,              ramadevi Boini            ,Sir plz tell pre - board 2 sample paper question,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy9y85gwgn1mvU479l4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4498,              Anju Pandey            ,Sir it's very good vedio tommoro is my paper and I am scared about it but when I see your vedio now my confidence is developed thanku so much for this,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzcpoNb4FA_Aj4VWEh4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4499,              UM KUNJ            ,"How to not get bored - play the video at 2x speed and focus.




I almost slept in 1st hour
1:08:00 sir nowadays some devices have a feature of auto deplugging at 100% battery",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy4y6GBQHtu_etriCR4AaABAg"" spellcheck=""false"">2 months ago (edited)</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4500,              Deepmala Soni            ,1 hr to go and here i am ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwMzBph1No7x9vnE5t4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4501,              Kumar Harshvardhan            ,Very helpful video sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxPshaOauX9Govsyul4AaABAg"" spellcheck=""false"">5 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4502,              # GURBAZ BAINS            ,Tommorow is our Board AI exam thankx for this,4,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwNd0B-q50SmtvC83J4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4503,              PARAS            ,"Hello sir 
I am paras kanhaua froma dma sagar",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugyr36VI1TUgyga5GEN4AaABAg"" spellcheck=""false"">4 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4504,              Death Lord Gaming            ,1:59:49,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxN_bKqearoXV_2c7Z4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4505,              Parth Mahajan            ,3 hour before exam ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyzXD5s2MwHxutczhR4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4506,              Pawan Kumar            ,Before one night from board exams,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugxjle8T9HdqegsxmZl4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4507,              zainab            ,thankyouu very helpful,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgypUnPxQonmtwOUv2t4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4508,              Harshita Sharma            ,55:10,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgwzLM6LskphqLFeYbR4AaABAg"" spellcheck=""false"">10 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4509,              Lakshya Choudhary            ,Sir it's a very helpful video but it's very long but until it's very good,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugzl-d7kieP_ycMG-NV4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4510,              😎Gauransh.🔥..            ,One night left and I am hear yeah ,5,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxFv-l2zxdedqTlws54AaABAg"" spellcheck=""false"">4 days ago (edited)</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4511,              Village persons            ,Sir apne bola tha fullstop hatana hai,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgxJi8_blCUWGtf0fad4AaABAg"" spellcheck=""false"">9 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4512,              Avay Kumar            ,our Artificial exam Is on 13th March and I am here,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugytfa-4FHhTMDQ3ZM94AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4513,              Death Lord Gaming            ,06:59,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzbFdMyvtgvsWxAca54AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4514,              chinmay lo-fi industry            ,Maget brain is free platform,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgyegpeIwg0a-gSetNB4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4515,              kannaki manakuppiyil biju            ,"Sir... Iska Q paper ka PDF ya link hai kya?
Thank you Sir",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=UgzhX9deNn1Dm6t6Hk94AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4516,              Kanhaiya lal Pandit            ,Sir what is chatGPT??,0,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy_VuxRsWhuikkE2Zp4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4517,              Raj Saha            ,Who are Watching this in One day before Board Exam,6,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugy_3lJE1H_GM68hyvV4AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4518,              ®® RJ Gaming            ,Kl board exam hai. ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugzvoh3qIZgTEoitjb94AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
4519,              Arsh            ,2:21:15,2,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=GBJp-tXteLU&amp;lc=Ugypy-MZWhFEzwncq8V4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=GBJp-tXteLU
