,Username,Comment,Likes,Replies,Date,link
1480,              @omgearning6324            ,ALL CLEAR SIR ️,5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyPZ5Pbg-2XCzXzFnF4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1481,              @therelentlessdhruv537            ,Sir your speed of teaching is perfect! But I watch all videos on 2x speed ,53,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugx_jUFT8gR3rgorhmN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1482,              @nsgaming1037            ,"Amazing Sir
I became the biggest fan of yours....",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugx42iKPxfaYeDxLKrx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1483,              @sanyammahajanrollno.399thb2            ,Sir your speed is perfect and you teach very nicely,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyZNZvBAPAjCx0RVEJ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1484,              @muktikumari501            ,Your speed is perfect.we can easily understand each and every topic,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwuynAtysvSu9hcz554AaABAg"" spellcheck=""false"">11 hours ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1485,              @vanshikavanshika3310            ,Your speed is exactly perfect ,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxcC80ePUH9rf8oUUR4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1486,              @user-xc5jl8wk1v            ,"Sir today is the session ending exam and Sir did not get anything written in school and I do not know anything after coming here, I started to understand everything.",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwgbFQIJlKURevSiBN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1487,              @adarshpratapsingh6693            ,You teach very well sir,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxOpMyrxWv5SRndaUV4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1488,              @pratikshasharma9734            ,Aapki speed ekdam perfect hai️,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugy1hoys6xrQvXSqSRx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1489,              @komaltanwar5399            ,All the best for yr tomorrow exam watching it in 2x speed..,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyAwTaC0cJpbd4vquV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1490,              @shantanujha3002            ,Sir please become a teacher in our school ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwEUMqdgUgZPfIlAmp4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1491,              @ruchikabaraily4753            ,Not soo fast not soo sloww it's perfect it's matching with us ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxUPhwZx0UYR31gcUx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1492,              @toofanibacche798            ,Your speed is perfect ,5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzB5JH2XYY2VywaGsx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1493,              @milansharma5229            ,Prefect sir,6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxLg-f1wj-xQDO_-6p4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1494,              @neeruverma1733            ,Perfect,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugy14kPZLhIvFS7WZnx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1495,              @anantkansal8414            ,Perfect ,6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzeGAuZmuI4S--Qcp14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1496,              @vaibhavbhatt5900            ,Perfect,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugzw3RiKvwyyl4inOeN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1497,              @bankimparida125            ,Sir your explaination is very brilliant and i had got 97 out of 100 in ai by your videos  in half yearly and now  also I am learning from you,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxEg4JPlhsUJ5vbKvF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1498,              @gyaneshdwivedi8265            ,"Your speed is perfect,Sir ",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugz3Ffm8u9NNZof_nHx4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1499,              @adirawat8681            ,Sir ️️️,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxlqF8J31GWeu1bs8R4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1500,              @vinitakashyap5691            ,Thank u so much sir ️,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugx89vU92gUnifgZSHV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1501,              @gaurav8395            ,Nice sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxhYet_Pb7hEcwfsil4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1502,              @saritaverma9407            ,All the best for your exam ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzWvwUsqdCiqOPin2B4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1503,              @children_TV_3            ,"12:05 sir- meri speed slow hai ya fast 
Me -filhaal to bohot fast kyuki mai ye video 2x spee mai dekh raha hoon",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugyjoj0QPavr0jg-O-x4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1504,              @laxmigupta4674            ,,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugy6se37V33lQf0xc914AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1505,              @priyamofficial_            ,This is the shortest video I have seen in magnet brains,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwpDVJhMh2YiwOrps94AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1506,              @crazyinsaan4516            ,It's nice sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwOiJ-DAS6emp9Nj8l4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1507,              @kpopethic1889            ,What is the mean of neurons ??,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyfXdhHD2CJl1YKird4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1508,              @deepanshdatir4362            ,Sir I understand your all words,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzbvcOhiTkd_UV-XCB4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1509,              @saritaverma9407            ,All clear...sir️,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugwp9zgGQ65O6Z5hRVB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1510,              @gurkiratsinghbatth9700            ,Good video Sir ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugw7rjV2REjvd-sLznN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1511,              @zabinquadri6554            ,Thank you sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxxYxROm1U6w1i8Y0R4AaABAg"" spellcheck=""false"">11 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1512,              @prudvirangaswamyprudvirang5008            ,Your Speed is perfect ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxKUnFvucRc8v5zR9Z4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1513,              @harkiratsingh8870            ,"Sir Please complete all chapters, its make dificult in term 2 final examination for this year students ..... Like me",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxUCA0M4baYI7wzpoB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1514,              @pranjalsharma4640            ,"2:32 sir tbh ur speed is a bit slow and it's perfect if we watch this vedio on 1.25x
And thanks for asking",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgywiFJ_ZseE1jecAZN4AaABAg"" spellcheck=""false"">3 months ago (edited)</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1515,              @harshitharjai007            ,nice video and helpful,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugwpgu7-wru5GdaiWSR4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1516,              @dragongaming6902            ,All clear sir tomorrow is my exam ️️️,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxdjKSU7gNN0KCA3i94AaABAg"" spellcheck=""false"">11 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1517,              @AryanChanchal-cg5rh            ,if it was in English it would be better to understand but great teaching,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxMDCfwTTWDYoT-S9h4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1518,              @pets22334            ,Well done sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugw1Bqq12jK0PDcypcF4AaABAg"" spellcheck=""false"">11 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1519,              @indraniroychowdhury2427            ,"Sir your speed ids little bit high.. If possible can you lower it. 
Thank you in advance. ",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxPm8FoVlzWsufqlu94AaABAg"" spellcheck=""false"">6 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1520,              @rajeevranjan9815            ,Thank you sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugwstexm1zdjqJTde3B4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1521,              @dksingh4077            ,Tomorrow is my ai exa and this ch is very important,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzOY_y8026xM6aKmSZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1522,              @pushkardarak007            ,Good Video sir ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgznlVjqAGRLvguPr6p4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1523,              @arnavyadav3428            ,Thank you sir for this video,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzVbAp1q2CHFeY-AeV4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1524,              @sheetalsharma4068            ,Tomorrow is my exam ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzvffVe0wuE-eWSPjZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1525,              @rajeshoffficial9492            ,Thank you Sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxES2S6qFsTzKMYiGh4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1526,              @aashankyadav4344            ,Is the course free ?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugw2tAKSC_OFrVibf6F4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1527,              @rakeshkumarmeena9498            ,Very good betaji,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugw6WT4RC2qGBpMA5ch4AaABAg"" spellcheck=""false"">4 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1528,              @Noob94.            ,SIR NICE..BUT SMALL BIT SLOW,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzLwQlWbcjbmwUD43R4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1529,              @meghasingh9126            ,"Hey magnet brains
Where can I get notes",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzImkfHC0t-wIhy7vB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1530,              @amsgurustudy8712            ,Good evening sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwRdh36yjeg6J4xSzR4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1531,              @rolird624            ,Best teacher ‍of artificial intelligence,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzM5dlGRaajZcpeXZF4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1532,              @bhavpatot4953            ,It's good examplain  very good,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzffGoQs8ErUCfXRAx4AaABAg"" spellcheck=""false"">11 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1533,              @revaasingh9121            ,You teach very well...️️,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyMfOpz6EaFydLraU14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1534,              @vinayak_editz0098            ,Sir artifical intelligence ki book dal do pls sir,2,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugxq-cQS6cQ3jiv_Gah4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1535,              @subesinghlohran9389            ,Sir can you upgrade your speed of teaching a little bit more,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwuExnfZKftxqaY5J14AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1536,              @dksingh4077            ,Best sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugy_rvRlR4QlNnKncmZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1537,              @tunigouda6113            ,Legends are watching it before exam........,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgzWxT-ZGVpQe3WYnTt4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1538,              @cmrawat9986            ,Best of luck for your tomorrow exam,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyX0Uolia_REAmYXyl4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1539,              @stargamer1421            ,Sir your speed is perfect,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwqQTE_gvWZOsshdP54AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1540,              @amsgurustudy8712            ,Sir Start kintana  time mai ho gya,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwwiQK9aLOxLC1r-U14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1541,              @santhrabijoy6668            ,Perfect speed sir,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgycuqLqg1HJjyJGGN54AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1542,              @henilsoni6107            ,Your speed is perfect,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyLWBwU5_SQ3Iqx_S14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1543,              @xooxsmgaming9247            ,Sir aap online tuition pada do ge ?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwETZsQkgLsJbzXqF14AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1544,              @amsgurustudy8712            ,Good evening sir ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugwaj6eEk1KUR1100vh4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1545,              @navaldeepsharma8482            ,Ram Ram ji ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwibPTm0CnSoL7k2jJ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1546,              @blazeflx7994            ,"Wanted to make human mind,made Terminator instead.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyPUa-KCPlfkD7bV1J4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1547,              @divalkankran8930            ,Thankyou bro,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugz8L1Pr-sbNHq7QmjB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1548,              @AMITKumar-ow3hw            ,It is perfect,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwJJH-bBTGmPvnTI_x4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1549,              @btsarmyforlife6722            ,Thanku,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxQRf5TBDUN6JL7GfZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1550,              @bhumigarg7876            ,Sir aap bhut acha samjhte ho,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxOpiAp6UvnvjCIJeZ4AaABAg"" spellcheck=""false"">3 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1551,              @vishvvirpara1496            ,Perfect speed,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyZjSj-4SmLGWyTwcN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1552,              @hatelover4261            ,Sir really you are super star kitna accha sa explain kiya hai aap ne,5,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugw4ZYZOpjAgpa35GXd4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1553,              @GauravSharma-hy4dp            ,Aapki speed perfect hai,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgyPt6VmZQM26cP4ZTV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1554,              @tejastawade3168            ,"slow
but good",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgxWZKKIwQtf28bTx354AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1555,              @saritachaudhary1244            ,Thank you sir kal mera exam h,1,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgwLYKH5A1xuWwD0ZgB4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1556,              @firecarrygaming6768            ,Thanks sir,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=UgycoE4I6JBXBdNY0wJ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1557,              @A_S_H_U_.            ,"sir ap bhot slow ho 1.5x normal lag rha hai 
btw... best explanation",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugyl3_gnjCxfiWpTNm54AaABAg"" spellcheck=""false"">11 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1558,              @kiran1984            ,Abb bahut accha padhathr ho,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugwhe8V6NQ-KICbvBH94AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
1559,              @rajeevranjan9815            ,Tomorrow is my pt3 exam,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=7JmoBvz3pmI&amp;lc=Ugyszbu2_LcBCsAWjN94AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=7JmoBvz3pmI
